Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0035457~cellular response to interferon-alpha	7	1.2939001848428837	8.988068293399635E-6	ENSMUSG00000034459, ENSMUSG00000066861, ENSMUSG00000052776, ENSMUSG00000074896, ENSMUSG00000062488, ENSMUSG00000073489, ENSMUSG00000045932	472	22	19984	13.471494607087827	0.025816306673460687	6.379336276534862E-4	6.129424133742775E-4
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	15	2.7726432532347505	9.517898743939658E-6	ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000028268, ENSMUSG00000022126, ENSMUSG00000062515, ENSMUSG00000021367, ENSMUSG00000042677, ENSMUSG00000020676, ENSMUSG00000025746, ENSMUSG00000017652, ENSMUSG00000035042, ENSMUSG00000035352, ENSMUSG00000031778, ENSMUSG00000038587, ENSMUSG00000031779	472	146	19984	4.349895518922684	0.02731716610476509	6.594544129729621E-4	6.336201163822686E-4
GOTERM_BP_DIRECT	GO:0097398~cellular response to interleukin-17	6	1.1090573012939002	1.195547534246846E-5	ENSMUSG00000034855, ENSMUSG00000025746, ENSMUSG00000027398, ENSMUSG00000053113, ENSMUSG00000029380, ENSMUSG00000019842	472	14	19984	18.145278450363197	0.03419240460380035	8.090798429437959E-4	7.773839315707398E-4
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	18	3.3271719038817005	1.2901687538211025E-5	ENSMUSG00000034612, ENSMUSG00000034855, ENSMUSG00000032487, ENSMUSG00000026104, ENSMUSG00000029417, ENSMUSG00000020122, ENSMUSG00000028965, ENSMUSG00000025746, ENSMUSG00000018334, ENSMUSG00000040033, ENSMUSG00000024778, ENSMUSG00000027737, ENSMUSG00000060183, ENSMUSG00000021109, ENSMUSG00000030748, ENSMUSG00000020826, ENSMUSG00000033307, ENSMUSG00000035678	472	213	19984	3.5779422296490813	0.03684810919425274	8.532706985498656E-4	8.198435990190461E-4
GOTERM_BP_DIRECT	GO:0042149~cellular response to glucose starvation	10	1.8484288354898337	1.813211375799692E-5	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000020407, ENSMUSG00000028645, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536, ENSMUSG00000042677	472	64	19984	6.615466101694915	0.051397025060938906	0.0011725433563504676	0.001126608668163542
GOTERM_BP_DIRECT	GO:0060335~positive regulation of interferon-gamma-mediated signaling pathway	5	0.9242144177449169	1.978259175601501E-5	ENSMUSG00000069874, ENSMUSG00000074151, ENSMUSG00000078853, ENSMUSG00000022906, ENSMUSG00000046879	472	8	19984	26.46186440677966	0.05594222410723637	0.0012248370640426315	0.0011768537563791057
GOTERM_BP_DIRECT	GO:0045064~T-helper 2 cell differentiation	5	0.9242144177449169	1.978259175601501E-5	ENSMUSG00000053175, ENSMUSG00000000869, ENSMUSG00000025746, ENSMUSG00000030748, ENSMUSG00000034266	472	8	19984	26.46186440677966	0.05594222410723637	0.0012248370640426315	0.0011768537563791057
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	54	9.981515711645102	2.219086202908412E-5	ENSMUSG00000030584, ENSMUSG00000029553, ENSMUSG00000000532, ENSMUSG00000040943, ENSMUSG00000074607, ENSMUSG00000012350, ENSMUSG00000038067, ENSMUSG00000015501, ENSMUSG00000034266, ENSMUSG00000074151, ENSMUSG00000037849, ENSMUSG00000026077, ENSMUSG00000050440, ENSMUSG00000025383, ENSMUSG00000063632, ENSMUSG00000020572, ENSMUSG00000028977, ENSMUSG00000025225, ENSMUSG00000042677, ENSMUSG00000040296, ENSMUSG00000000869, ENSMUSG00000017652, ENSMUSG00000025746, ENSMUSG00000021109, ENSMUSG00000054203, ENSMUSG00000051413, ENSMUSG00000074141, ENSMUSG00000027398, ENSMUSG00000023391, ENSMUSG00000027230, ENSMUSG00000025498, ENSMUSG00000027995, ENSMUSG00000026104, ENSMUSG00000066677, ENSMUSG00000002578, ENSMUSG00000020122, ENSMUSG00000020400, ENSMUSG00000070501, ENSMUSG00000044162, ENSMUSG00000015843, ENSMUSG00000031778, ENSMUSG00000053175, ENSMUSG00000027580, ENSMUSG00000002983, ENSMUSG00000026536, ENSMUSG00000041324, ENSMUSG00000021367, ENSMUSG00000040033, ENSMUSG00000002307, ENSMUSG00000043263, ENSMUSG00000037225, ENSMUSG00000073489, ENSMUSG00000038437	472	1245	19984	1.8363896263018176	0.06253525296484308	0.0013453210105132249	0.00129261771319415
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	15	2.7726432532347505	2.511922328511811E-5	ENSMUSG00000061878, ENSMUSG00000027398, ENSMUSG00000025790, ENSMUSG00000027995, ENSMUSG00000026875, ENSMUSG00000028602, ENSMUSG00000017652, ENSMUSG00000052749, ENSMUSG00000020227, ENSMUSG00000072244, ENSMUSG00000030966, ENSMUSG00000031778, ENSMUSG00000030921, ENSMUSG00000032688, ENSMUSG00000078616	472	159	19984	3.9942436840422126	0.07049013425646733	0.0014917742808100755	0.0014333336388814334
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	26	4.805914972273567	2.9973614230522838E-5	ENSMUSG00000032487, ENSMUSG00000027398, ENSMUSG00000027314, ENSMUSG00000048376, ENSMUSG00000027995, ENSMUSG00000022661, ENSMUSG00000024661, ENSMUSG00000028965, ENSMUSG00000050737, ENSMUSG00000072620, ENSMUSG00000006818, ENSMUSG00000050953, ENSMUSG00000036206, ENSMUSG00000036986, ENSMUSG00000026672, ENSMUSG00000030790, ENSMUSG00000062488, ENSMUSG00000041324, ENSMUSG00000020178, ENSMUSG00000000562, ENSMUSG00000025746, ENSMUSG00000020733, ENSMUSG00000046694, ENSMUSG00000074896, ENSMUSG00000037225	472	426	19984	2.5840693880798917	0.0835286978529437	0.0017444643482164293	0.001676124507770837
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	9	1.6635859519408502	3.134767185849885E-5	ENSMUSG00000016496, ENSMUSG00000044244, ENSMUSG00000074141, ENSMUSG00000039981, ENSMUSG00000026770, ENSMUSG00000017009, ENSMUSG00000019987, ENSMUSG00000016498	472	53	19984	7.189638631275984	0.0871860107748339	0.0017886612766319933	0.0017185900101247605
GOTERM_BP_DIRECT	GO:0070534~protein K63-linked ubiquitination	9	1.6635859519408502	3.604946363989762E-5	ENSMUSG00000024901, ENSMUSG00000052749, ENSMUSG00000030966, ENSMUSG00000030921, ENSMUSG00000021277, ENSMUSG00000019842, ENSMUSG00000078616, ENSMUSG00000070327, ENSMUSG00000026875	472	54	19984	7.056497175141243	0.09959068995392217	0.0020168216280655616	0.0019378121209867047
GOTERM_BP_DIRECT	GO:0072332~intrinsic apoptotic signaling pathway by p53 class mediator	8	1.478743068391867	3.673249013315284E-5	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536, ENSMUSG00000036986	472	40	19984	8.467796610169492	0.10137863749521181	0.0020168216280655616	0.0019378121209867047
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	11	2.033271719038817	3.7988386205846305E-5	ENSMUSG00000004296, ENSMUSG00000053175, ENSMUSG00000040010, ENSMUSG00000027398, ENSMUSG00000018341, ENSMUSG00000035692, ENSMUSG00000025383, ENSMUSG00000027776, ENSMUSG00000015316, ENSMUSG00000044701, ENSMUSG00000035678	472	87	19984	5.353204753555425	0.10465691919215947	0.002047151923315051	0.0019669542191027086
GOTERM_BP_DIRECT	GO:0030224~monocyte differentiation	7	1.2939001848428837	4.025036933371419E-5	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536	472	28	19984	10.584745762711865	0.11053127443244859	0.0021296104502019687	0.002046182411946634
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	14	2.5878003696857674	4.6470360704715514E-5	ENSMUSG00000027398, ENSMUSG00000048376, ENSMUSG00000042349, ENSMUSG00000028028, ENSMUSG00000017652, ENSMUSG00000052749, ENSMUSG00000072244, ENSMUSG00000030966, ENSMUSG00000039304, ENSMUSG00000031778, ENSMUSG00000030921, ENSMUSG00000037820, ENSMUSG00000019842, ENSMUSG00000078616	472	147	19984	4.032284100080711	0.12648667238857847	0.0024147991009057525	0.0023201987237568677
GOTERM_BP_DIRECT	GO:0097202~activation of cysteine-type endopeptidase activity	7	1.2939001848428837	6.095436417929185E-5	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536	472	30	19984	9.87909604519774	0.1625406936855165	0.003058227582098953	0.0029384207283672417
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	7	1.2939001848428837	6.095436417929185E-5	ENSMUSG00000020676, ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000035042, ENSMUSG00000035352, ENSMUSG00000031778, ENSMUSG00000031779	472	30	19984	9.87909604519774	0.1625406936855165	0.003058227582098953	0.0029384207283672417
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	31	5.730129390018484	7.200584221602339E-5	ENSMUSG00000027470, ENSMUSG00000026181, ENSMUSG00000054136, ENSMUSG00000027398, ENSMUSG00000027314, ENSMUSG00000026984, ENSMUSG00000028128, ENSMUSG00000027995, ENSMUSG00000061048, ENSMUSG00000000532, ENSMUSG00000020383, ENSMUSG00000026822, ENSMUSG00000001249, ENSMUSG00000072244, ENSMUSG00000050953, ENSMUSG00000007872, ENSMUSG00000026672, ENSMUSG00000027661, ENSMUSG00000063632, ENSMUSG00000002983, ENSMUSG00000028434, ENSMUSG00000041324, ENSMUSG00000027646, ENSMUSG00000042677, ENSMUSG00000040296, ENSMUSG00000000869, ENSMUSG00000025746, ENSMUSG00000021109, ENSMUSG00000035042, ENSMUSG00000053137, ENSMUSG00000037225	472	590	19984	2.224590634875036	0.1890464854213738	0.003551474590654713	0.0034123446582373118
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	19	3.512014787430684	7.565199417159109E-5	ENSMUSG00000034855, ENSMUSG00000061878, ENSMUSG00000032068, ENSMUSG00000026181, ENSMUSG00000027398, ENSMUSG00000053475, ENSMUSG00000048376, ENSMUSG00000020122, ENSMUSG00000043613, ENSMUSG00000021367, ENSMUSG00000020676, ENSMUSG00000000957, ENSMUSG00000000869, ENSMUSG00000016496, ENSMUSG00000001227, ENSMUSG00000001348, ENSMUSG00000006818, ENSMUSG00000035042, ENSMUSG00000031778	472	269	19984	2.990485791695545	0.19760608892202558	0.003669121717322168	0.0035253829283961448
GOTERM_BP_DIRECT	GO:0034340~response to type I interferon	5	0.9242144177449169	8.814556859334823E-5	ENSMUSG00000050370, ENSMUSG00000035692, ENSMUSG00000023341, ENSMUSG00000042349, ENSMUSG00000026104	472	11	19984	19.24499229583975	0.22625654211818924	0.004204977124699072	0.004040246062081994
GOTERM_BP_DIRECT	GO:0040029~regulation of gene expression, epigenetic	7	1.2939001848428837	1.070935666826333E-4	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536	472	33	19984	8.980996404725218	0.26776879984183477	0.005026488371717144	0.00482957439426843
GOTERM_BP_DIRECT	GO:0002753~cytoplasmic pattern recognition receptor signaling pathway	4	0.7393715341959335	1.2558120648152173E-4	ENSMUSG00000040296, ENSMUSG00000026896, ENSMUSG00000028028, ENSMUSG00000017830	472	5	19984	33.87118644067797	0.3061255614078524	0.005710020482206691	0.00548632895816148
GOTERM_BP_DIRECT	GO:0070106~interleukin-27-mediated signaling pathway	4	0.7393715341959335	1.2558120648152173E-4	ENSMUSG00000041827, ENSMUSG00000029561, ENSMUSG00000032690, ENSMUSG00000026104	472	5	19984	33.87118644067797	0.3061255614078524	0.005710020482206691	0.00548632895816148
GOTERM_BP_DIRECT	GO:0034341~response to interferon-gamma	7	1.2939001848428837	1.5081568997830038E-4	ENSMUSG00000069874, ENSMUSG00000017652, ENSMUSG00000035042, ENSMUSG00000030966, ENSMUSG00000078922, ENSMUSG00000026104, ENSMUSG00000065968	472	35	19984	8.467796610169492	0.3552591047475786	0.006751902428259293	0.006487394910451198
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	9	1.6635859519408502	1.7300064429510818E-4	ENSMUSG00000053175, ENSMUSG00000000869, ENSMUSG00000020227, ENSMUSG00000001348, ENSMUSG00000050350, ENSMUSG00000015316, ENSMUSG00000031778, ENSMUSG00000030921, ENSMUSG00000042677	472	67	19984	5.687326081457122	0.3955736345043992	0.007627755680284316	0.0073289363855927655
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	19	3.512014787430684	1.863168483382047E-4	ENSMUSG00000032125, ENSMUSG00000032487, ENSMUSG00000000392, ENSMUSG00000054136, ENSMUSG00000021281, ENSMUSG00000027314, ENSMUSG00000024754, ENSMUSG00000046207, ENSMUSG00000042677, ENSMUSG00000025969, ENSMUSG00000000957, ENSMUSG00000044562, ENSMUSG00000021109, ENSMUSG00000035352, ENSMUSG00000046593, ENSMUSG00000037225, ENSMUSG00000047293, ENSMUSG00000066392, ENSMUSG00000070327	472	289	19984	2.7835317576681717	0.41855130740006186	0.008092269084539935	0.007775252357516722
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	7	1.2939001848428837	2.075750834141839E-4	ENSMUSG00000020676, ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000035042, ENSMUSG00000035352, ENSMUSG00000031778, ENSMUSG00000031779	472	37	19984	8.010077874484654	0.4534372703519619	0.008882992540224635	0.008534999018030266
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	8	1.478743068391867	2.3331192190697133E-4	ENSMUSG00000020676, ENSMUSG00000034855, ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000050440, ENSMUSG00000029417, ENSMUSG00000029380, ENSMUSG00000031779	472	53	19984	6.390789894467541	0.4928847112210446	0.00969910989641838	0.009319144766455598
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	8	1.478743068391867	2.3331192190697133E-4	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000020572, ENSMUSG00000054203, ENSMUSG00000026536	472	53	19984	6.390789894467541	0.4928847112210446	0.00969910989641838	0.009319144766455598
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	14	2.5878003696857674	2.8602484930166335E-4	ENSMUSG00000026271, ENSMUSG00000032860, ENSMUSG00000027398, ENSMUSG00000030790, ENSMUSG00000048376, ENSMUSG00000029379, ENSMUSG00000029205, ENSMUSG00000021367, ENSMUSG00000045875, ENSMUSG00000045551, ENSMUSG00000047880, ENSMUSG00000029380, ENSMUSG00000050953, ENSMUSG00000037944	472	176	19984	3.3678736517719567	0.5650183218745526	0.011722990302363947	0.011263739135879589
GOTERM_BP_DIRECT	GO:0007259~JAK-STAT cascade	7	1.2939001848428837	4.2407155397536405E-4	ENSMUSG00000023206, ENSMUSG00000020027, ENSMUSG00000040033, ENSMUSG00000053113, ENSMUSG00000050440, ENSMUSG00000038037, ENSMUSG00000026104	472	42	19984	7.056497175141243	0.7089644803018993	0.01713955863983763	0.016468112012709972
GOTERM_BP_DIRECT	GO:0042104~positive regulation of activated T cell proliferation	6	1.1090573012939002	4.469278543478717E-4	ENSMUSG00000004296, ENSMUSG00000000869, ENSMUSG00000026770, ENSMUSG00000025383, ENSMUSG00000015316, ENSMUSG00000035678	472	28	19984	9.072639225181598	0.7276999705180203	0.017815891180168582	0.017117949051460947
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	8	1.478743068391867	5.074470036983047E-4	ENSMUSG00000040296, ENSMUSG00000025746, ENSMUSG00000027398, ENSMUSG00000028128, ENSMUSG00000020826, ENSMUSG00000048376, ENSMUSG00000027995, ENSMUSG00000044827	472	60	19984	5.6451977401129945	0.7716887783669847	0.01995501055083874	0.019173267869465677
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	9	1.6635859519408502	5.412219069404279E-4	ENSMUSG00000020227, ENSMUSG00000026672, ENSMUSG00000050395, ENSMUSG00000026984, ENSMUSG00000027995, ENSMUSG00000034266, ENSMUSG00000033307, ENSMUSG00000040856, ENSMUSG00000027646	472	79	19984	4.8234284488307235	0.7930715304810747	0.0209994099892886	0.020176752690739153
GOTERM_BP_DIRECT	GO:0043392~negative regulation of DNA binding	7	1.2939001848428837	5.484495092996872E-4	ENSMUSG00000070501, ENSMUSG00000037849, ENSMUSG00000043263, ENSMUSG00000066677, ENSMUSG00000073489, ENSMUSG00000054203, ENSMUSG00000026536	472	44	19984	6.7357473035439135	0.7973805908859631	0.02099984305344855	0.020177168789499017
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	10	1.8484288354898337	5.937917999565601E-4	ENSMUSG00000020400, ENSMUSG00000027398, ENSMUSG00000027995, ENSMUSG00000031778, ENSMUSG00000033538, ENSMUSG00000020122, ENSMUSG00000037820, ENSMUSG00000062515, ENSMUSG00000027514, ENSMUSG00000000562	472	100	19984	4.233898305084746	0.8224401169395709	0.0224407030892674	0.021561582762058988
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	7	1.2939001848428837	6.203993433893261E-4	ENSMUSG00000004296, ENSMUSG00000017652, ENSMUSG00000025383, ENSMUSG00000027995, ENSMUSG00000053137, ENSMUSG00000037944, ENSMUSG00000035678	472	45	19984	6.586064030131827	0.8356771754663237	0.02314566781106332	0.02223893030918661
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	14	2.5878003696857674	6.568273980804017E-4	ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000048376, ENSMUSG00000026475, ENSMUSG00000026821, ENSMUSG00000020676, ENSMUSG00000017652, ENSMUSG00000035042, ENSMUSG00000035352, ENSMUSG00000031778, ENSMUSG00000031779, ENSMUSG00000020709, ENSMUSG00000037820, ENSMUSG00000037944	472	192	19984	3.087217514124294	0.8522148461036863	0.024194528207771758	0.023246701329529152
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	9	1.6635859519408502	6.954346528659539E-4	ENSMUSG00000017652, ENSMUSG00000027398, ENSMUSG00000020901, ENSMUSG00000037225, ENSMUSG00000033307, ENSMUSG00000020122, ENSMUSG00000046207, ENSMUSG00000027646, ENSMUSG00000021367	472	82	19984	4.646961554361306	0.8679294258957282	0.02512857611488822	0.024144157669150332
GOTERM_BP_DIRECT	GO:0071345~cellular response to cytokine stimulus	7	1.2939001848428837	6.994552114453422E-4	ENSMUSG00000038067, ENSMUSG00000020826, ENSMUSG00000038037, ENSMUSG00000026104, ENSMUSG00000020383, ENSMUSG00000037944, ENSMUSG00000019842	472	46	19984	6.44288872512896	0.8694666903085435	0.02512857611488822	0.024144157669150332
GOTERM_BP_DIRECT	GO:0001774~microglial cell activation	6	1.1090573012939002	7.290577715722829E-4	ENSMUSG00000000869, ENSMUSG00000027995, ENSMUSG00000044827, ENSMUSG00000020383, ENSMUSG00000031778, ENSMUSG00000020572	472	31	19984	8.194641880809186	0.8802479424250103	0.025872659942382234	0.024859091820928082
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	7	1.2939001848428837	7.860834250912561E-4	ENSMUSG00000000869, ENSMUSG00000024778, ENSMUSG00000102037, ENSMUSG00000027398, ENSMUSG00000031778, ENSMUSG00000026822, ENSMUSG00000100838	472	47	19984	6.30580598629643	0.8985716176814138	0.02756027430139223	0.02648059345247171
GOTERM_BP_DIRECT	GO:0032695~negative regulation of interleukin-12 production	5	0.9242144177449169	8.91300584093751E-4	ENSMUSG00000020227, ENSMUSG00000001348, ENSMUSG00000027995, ENSMUSG00000015316, ENSMUSG00000037944	472	19	19984	11.141837644959857	0.9253422739478913	0.030513937643680183	0.02931854627207209
GOTERM_BP_DIRECT	GO:0060340~positive regulation of type I interferon-mediated signaling pathway	5	0.9242144177449169	8.91300584093751E-4	ENSMUSG00000074151, ENSMUSG00000072244, ENSMUSG00000025498, ENSMUSG00000042349, ENSMUSG00000027514	472	19	19984	11.141837644959857	0.9253422739478913	0.030513937643680183	0.02931854627207209
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	30	5.545286506469501	9.219869884148763E-4	ENSMUSG00000000392, ENSMUSG00000026181, ENSMUSG00000050395, ENSMUSG00000004535, ENSMUSG00000027951, ENSMUSG00000021277, ENSMUSG00000026822, ENSMUSG00000027514, ENSMUSG00000045932, ENSMUSG00000028965, ENSMUSG00000102037, ENSMUSG00000020227, ENSMUSG00000050953, ENSMUSG00000054676, ENSMUSG00000032965, ENSMUSG00000032688, ENSMUSG00000036986, ENSMUSG00000034612, ENSMUSG00000009670, ENSMUSG00000045502, ENSMUSG00000026875, ENSMUSG00000042677, ENSMUSG00000024778, ENSMUSG00000021109, ENSMUSG00000041481, ENSMUSG00000002307, ENSMUSG00000016524, ENSMUSG00000039304, ENSMUSG00000015437, ENSMUSG00000015850	472	655	19984	1.9391900633975931	0.9317255545773244	0.031197466701015	0.029975297902418534
GOTERM_BP_DIRECT	GO:0050790~regulation of catalytic activity	6	1.1090573012939002	9.79733564177492E-4	ENSMUSG00000021720, ENSMUSG00000006818, ENSMUSG00000021109, ENSMUSG00000015316, ENSMUSG00000049734, ENSMUSG00000036206	472	33	19984	7.697996918335902	0.942295620487617	0.03250518206180601	0.03123178317691052
GOTERM_BP_DIRECT	GO:0010042~response to manganese ion	4	0.7393715341959335	9.82974577814065E-4	ENSMUSG00000032487, ENSMUSG00000006818, ENSMUSG00000023030, ENSMUSG00000019987	472	9	19984	18.817325800376647	0.942837821892015	0.03250518206180601	0.03123178317691052
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	12	2.2181146025878005	0.0010295456416996342	ENSMUSG00000050271, ENSMUSG00000020676, ENSMUSG00000038729, ENSMUSG00000003283, ENSMUSG00000025746, ENSMUSG00000020733, ENSMUSG00000045664, ENSMUSG00000036053, ENSMUSG00000001249, ENSMUSG00000039960, ENSMUSG00000035352, ENSMUSG00000054855	472	153	19984	3.320704553007644	0.9500893626032441	0.03366267210501051	0.032343928249350305
GOTERM_BP_DIRECT	GO:0045987~positive regulation of smooth muscle contraction	5	0.9242144177449169	0.0010935356525400256	ENSMUSG00000032487, ENSMUSG00000061878, ENSMUSG00000045875, ENSMUSG00000048376, ENSMUSG00000021367	472	20	19984	10.584745762711865	0.9585774531626707	0.034969107130675546	0.03359918334617485
GOTERM_BP_DIRECT	GO:0071639~positive regulation of monocyte chemotactic protein-1 production	5	0.9242144177449169	0.0010935356525400256	ENSMUSG00000011008, ENSMUSG00000032661, ENSMUSG00000027398, ENSMUSG00000066861, ENSMUSG00000052776	472	20	19984	10.584745762711865	0.9585774531626707	0.034969107130675546	0.03359918334617485
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	11	2.033271719038817	0.0011592469692068166	ENSMUSG00000040296, ENSMUSG00000000869, ENSMUSG00000025746, ENSMUSG00000052749, ENSMUSG00000027398, ENSMUSG00000038067, ENSMUSG00000030966, ENSMUSG00000042349, ENSMUSG00000030921, ENSMUSG00000078616, ENSMUSG00000021367	472	132	19984	3.5282485875706215	0.9657943861157928	0.036667485656433005	0.03523102745545934
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	21	3.8817005545286505	0.0011813912965529067	ENSMUSG00000007872, ENSMUSG00000027398, ENSMUSG00000027661, ENSMUSG00000027230, ENSMUSG00000063268, ENSMUSG00000027314, ENSMUSG00000063632, ENSMUSG00000023087, ENSMUSG00000000532, ENSMUSG00000042985, ENSMUSG00000021367, ENSMUSG00000042677, ENSMUSG00000040010, ENSMUSG00000021109, ENSMUSG00000072244, ENSMUSG00000002307, ENSMUSG00000020826, ENSMUSG00000022906, ENSMUSG00000033307, ENSMUSG00000050953, ENSMUSG00000034422	472	395	19984	2.2509332761210037	0.9679314986200088	0.03696611476310708	0.0355179576899132
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	9	1.6635859519408502	0.001194650602721699	ENSMUSG00000060183, ENSMUSG00000031780, ENSMUSG00000026166, ENSMUSG00000024529, ENSMUSG00000047880, ENSMUSG00000031778, ENSMUSG00000031779, ENSMUSG00000040026, ENSMUSG00000037944	472	89	19984	4.281470196153114	0.969146697088759	0.03698333248851217	0.03553450090648798
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	15	2.7726432532347505	0.001226187475239296	ENSMUSG00000053175, ENSMUSG00000034855, ENSMUSG00000021277, ENSMUSG00000026875, ENSMUSG00000025746, ENSMUSG00000102037, ENSMUSG00000024778, ENSMUSG00000020227, ENSMUSG00000002307, ENSMUSG00000024529, ENSMUSG00000033538, ENSMUSG00000050953, ENSMUSG00000032965, ENSMUSG00000037820, ENSMUSG00000032688	472	231	19984	2.749284613691393	0.9718552653304907	0.037560058452066857	0.0360886334817797
GOTERM_BP_DIRECT	GO:0042060~wound healing	10	1.8484288354898337	0.00125736322534916	ENSMUSG00000035107, ENSMUSG00000025746, ENSMUSG00000024529, ENSMUSG00000017009, ENSMUSG00000061048, ENSMUSG00000028434, ENSMUSG00000031778, ENSMUSG00000037225, ENSMUSG00000062345, ENSMUSG00000020122	472	111	19984	3.8143227973736447	0.9742990986551757	0.038113822768396415	0.03662070393829429
GOTERM_BP_DIRECT	GO:0046596~regulation of viral entry into host cell	5	0.9242144177449169	0.0013258937281950443	ENSMUSG00000052749, ENSMUSG00000072244, ENSMUSG00000030966, ENSMUSG00000030921, ENSMUSG00000078616	472	21	19984	10.080710250201776	0.9789511824497011	0.0397714517604334	0.038213394887344265
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	10	1.8484288354898337	0.001339382224234527	ENSMUSG00000040296, ENSMUSG00000025746, ENSMUSG00000027398, ENSMUSG00000026984, ENSMUSG00000026896, ENSMUSG00000020826, ENSMUSG00000048376, ENSMUSG00000027995, ENSMUSG00000044827, ENSMUSG00000035678	472	112	19984	3.780266343825666	0.9797624359519117	0.0397714517604334	0.038213394887344265
GOTERM_BP_DIRECT	GO:0051142~positive regulation of NK T cell proliferation	4	0.7393715341959335	0.0013797537509155173	ENSMUSG00000004296, ENSMUSG00000018341, ENSMUSG00000025383, ENSMUSG00000027776	472	10	19984	16.935593220338983	0.9820085004323337	0.040556398132971266	0.038967590783432184
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	8	1.478743068391867	0.0014000836094821285	ENSMUSG00000004296, ENSMUSG00000026580, ENSMUSG00000035042, ENSMUSG00000027776, ENSMUSG00000028434, ENSMUSG00000031778, ENSMUSG00000037820, ENSMUSG00000027646	472	71	19984	4.770589639532108	0.9830433994704487	0.04074243303592994	0.03914633772112031
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	6	1.1090573012939002	0.0014686575070799429	ENSMUSG00000034855, ENSMUSG00000060183, ENSMUSG00000048376, ENSMUSG00000029417, ENSMUSG00000020383, ENSMUSG00000031778	472	36	19984	7.056497175141243	0.9861148421669378	0.04219931835692952	0.04054614918418382
